organization,project_name,location,recording_date,longitude,latitude,method,status,observer,species_code,species_common_name,species_class,individual_appearance_order,tag_start_s,vocalization,abundance,species_comments,is_verified
BU,TimeOFDay,S-P10-19-68,2021-05-30 07:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,53.73,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 08:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,11.39,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 08:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,44.46,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 08:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,15.73,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 08:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,2.18,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 08:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,0.03,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 08:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,27.26,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 08:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,39.86,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 08:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,53.36,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 08:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,38.46,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 08:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,50.66,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 08:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,12.81,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 08:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,29.21,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 08:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,14.96,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 08:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,2.44,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 08:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,24.35,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 08:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,51.71,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 09:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,11.53,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 09:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,26.89,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 09:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,40.80,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 09:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,55.06,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 09:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,21.44,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 09:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,38.86,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 09:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,43.54,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 09:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,47.86,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 09:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,36.73,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 09:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,58.20,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 09:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,35.48,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 09:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,53.08,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 09:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,24.83,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 09:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,4,49.84,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 09:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,4,41.39,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 09:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,29.49,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 09:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,8.36,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 09:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,37.01,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 09:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,2.05,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 09:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,12.11,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 09:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,27.13,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 09:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,18.33,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 09:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,45.89,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 09:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,31.19,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 09:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,14.13,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 09:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,47.21,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 09:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,44.76,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 09:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,9.90,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 09:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,37.14,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 10:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,6.21,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 10:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,52.41,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 10:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,16.14,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 10:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,30.66,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 10:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,0.03,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 10:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,19.94,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 10:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,12.71,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 10:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,4,28.54,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 10:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,8.93,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 10:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,39.24,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 10:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,51.63,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 10:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,4.79,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 10:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,0.05,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 10:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,25.79,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 10:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,42.48,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 10:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,33.63,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 10:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,20.14,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 10:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,8.76,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 10:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,47.65,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 10:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,55.84,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 10:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,38.15,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 10:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,3.11,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 11:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,28.24,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 11:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,54.81,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 11:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,50.53,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 11:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,13.29,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 11:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,2.86,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 11:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,10.14,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 11:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,47.05,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 11:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,15.39,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 11:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,31.21,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 11:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,29.40,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 11:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,47.28,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 11:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,11.08,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 11:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,6.53,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 11:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,5.98,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 11:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,42.06,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 11:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,24.14,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 12:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,45.71,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 12:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,53.30,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 12:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,40.16,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 12:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,11.84,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 12:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,20.10,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 12:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,19.96,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 12:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,0.16,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 12:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,24.14,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 12:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,40.54,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 12:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,4.64,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 12:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,20.80,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 12:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,57.59,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 12:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,39.60,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 13:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,50.14,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 13:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,17.46,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 13:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,1.48,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 13:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 13:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,36.01,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 14:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,18.26,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 14:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,12.05,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 14:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,0.33,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 14:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,40.01,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 14:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,7.35,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 14:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 15:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 15:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,43.85,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 15:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,16.21,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 15:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,8.79,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 15:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,31.33,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 15:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,5.19,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 15:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,19.21,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 15:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 16:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,18.61,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 16:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,48.71,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 16:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,33.59,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 16:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,46.25,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 16:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,58.71,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 17:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,0.28,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 17:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,31.13,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 17:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,6.56,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 17:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,2.06,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 17:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,17.66,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 17:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,20.68,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 17:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,31.74,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 18:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,47.81,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 18:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,28.36,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 18:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,11.81,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 18:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 18:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 19:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,0.21,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 19:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,40.63,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 19:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,23.14,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 19:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,15.06,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 20:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,2.11,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 20:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 20:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,58.30,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 21:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,12.29,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 21:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,40.98,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 21:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,41.15,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 21:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,23.20,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 21:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 22:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,36.70,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 22:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,53.99,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 22:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 22:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 23:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 23:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 23:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,S-P10-22-3,2021-06-20 00:00:00,-116.836900,56.242270,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,S-P10-22-3,2021-06-20 00:20:00,-116.836900,56.242270,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,S-P10-22-3,2021-06-20 00:40:00,-116.836900,56.242270,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
